year,month,searches,search string,search string cleaned,active tab,signed in,on campus,results
2023,12,10,dumitru,dumitru,default_tab,0,0,8542.9
2023,12,14,educational psychology,educational psychology,default_tab,0,1,441851.571428571
2023,12,13,egyptian historiography,egyptian historiography,default_tab,13,0,262.230769230769
2023,12,43,embase,embase,default_tab,14,7,231669.592364532
2023,12,10,english dictionary,english dictionary,default_tab,0,8,327745.6
2023,12,25,erving goffman,erving goffman,default_tab,0,0,1711.24
2023,12,10,evolutionary genetics,evolutionary genetics,default_tab,0,4,493559.5
2023,12,11,factiva,factiva,default_tab,0,5,2228.72727272727
2023,12,24,first search,first search,default_tab,24,0,395379
2023,12,9,firstsearch,firstsearch,default_tab,0,0,488.555555555556
2023,12,10,fjerstad elin,fjerstad elin,default_tab,0,0,21.5
2023,12,12,flerkulturell forståelse 2007,flerkulturell forståelse 2007,default_tab,0,12,2.75
2023,12,13,forvaltningsrett,forvaltningsrett,default_tab,0,0,1281.92307692308
2023,12,10,future of the brics and the role of russia and china,future of the brics and the role of russia and china,default_tab,10,5,154.9
2023,12,9,fysikk 1,fysikk 1,default_tab,0,0,2080.11111111111
2023,12,16,"giddens, the politics of climate change",giddens the politics of climate change,default_tab,16,0,82
2023,12,9,gruppeterapi,gruppeterapi,default_tab,0,4,488.555555555556
2023,12,71,guro sibeko,guro sibeko,default_tab,0,1,17
2023,12,9,gymnaslærer pedersen,gymnaslærer pedersen,default_tab,0,0,17
2023,12,9,handbook of gentrification studies,handbook of gentrification studies,default_tab,9,0,41.6666666666667
2023,12,18,histologi,histologi,default_tab,9,12,26225.2222222222
2023,12,10,human factors and ergonomics,human factors and ergonomics,default_tab,0,4,50009.3
2023,12,83,idunn,idunn,default_tab,42,9,766.610538994279
2023,12,10,immunologi,immunologi,default_tab,0,1,24529.5
2023,12,11,indremedisin,indremedisin,default_tab,11,5,390.545454545455
2023,12,12,information warfare,information warfare,default_tab,0,0,27877.6666666667
2023,12,10,ingjald nissen,ingjald nissen,default_tab,0,0,25.5
2023,12,9,innføring i finansmarkedsrett,innføring i finansmarkedsrett,default_tab,9,6,3.77777777777778
2023,12,9,international commercial arbitration,international commercial arbitration,default_tab,9,0,8658.55555555556
2023,12,9,internet governance by contract,internet governance by contract,default_tab,0,0,548.111111111111
2023,12,20,intersectionality,intersectionality,default_tab,11,0,29695.4949494949
2023,12,17,japan parliamentary debates,japan parliamentary debates,default_tab,0,0,133.470588235294
2023,12,10,jenny sigrid undset,jenny sigrid undset,default_tab,0,4,38.2
2023,12,11,jens berntsen,jens berntsen,default_tab,0,0,81.6363636363636
2023,12,35,john schostak interviewing and representation in,john schostak interviewing and representation in,default_tab,23,0,4
2023,12,10,jon fosse,jon fosse,default_tab,0,4,849.3
2023,12,12,juridisk metode,juridisk metode,default_tab,0,0,525.416666666667
2023,12,9,jus2111,jus2111,default_tab,0,1,26
2023,12,24,kareem s. hamdi,kareem s hamdi,default_tab,9,0,41.4555555555556
2023,12,19,kluwer arbitration,kluwer arbitration,default_tab,10,0,8099.78333333333
2023,12,10,kolflaath,kolflaath,default_tab,0,4,117.5
2023,12,9,lov og rett,lov og rett,default_tab,0,0,14074.5555555556
2023,12,14,lutheran confession painting,lutheran confession painting,default_tab,0,2,10.1428571428571
2023,12,10,lærende barnehager,lærende barnehager,default_tab,0,0,190
2023,12,10,lærerspesialiststudenter i kroppsøving – profesjonsutøvelse og anerkjennelse av eleven,lærerspesialiststudenter i kroppsøving profesjonsutøvelse og anerkjennelse av eleven,default_tab,10,5,0
2023,12,11,magnolia paul thomas anderson,magnolia paul thomas anderson,default_tab,11,0,131.181818181818
2023,12,13,masculinity and violent extremism,masculinity and violent extremism,default_tab,13,4,75.3076923076923
2023,12,12,medical education: a comparative study,medical education a comparative study,default_tab,12,0,1
2023,12,10,medicinske og kirurgiske cases,medicinske og kirurgiske cases,default_tab,0,4,1.2
2023,12,51,medline,medline,default_tab,9,13,28417904.7896825
2023,12,9,mittelalterliche bildwerke aus utrecht,mittelalterliche bildwerke aus utrecht,default_tab,9,0,0
2023,12,13,morgenbladet,morgenbladet,default_tab,0,6,598.461538461538
2023,12,9,napoleon,napoleon,default_tab,0,3,38678.3333333333
2023,12,824,nel,nel,default_tab,191,121,81043.3091569275
2023,12,11,nel,nel,default_tab,0,4,81656.4545454545
2023,12,9,netter's clinical skills: pocket guide 2017,netters clinical skills pocket guide 2017,default_tab,0,0,0
2023,12,11,norway society and culture,norway society and culture,default_tab,0,0,1553.54545454545
2023,12,14,not by bread alone: mothers’ strategic pursuit of higher education to meet basic needs,not by bread alone mothers strategic pursuit of higher education to meet basic needs,default_tab,14,0,0
2023,12,9,nytt norsk tidsskrift,nytt norsk tidsskrift,default_tab,0,2,2570.33333333333
2023,12,9,oed,oed,default_tab,9,0,42910.5555555556
2023,12,10,ordbok,ordbok,default_tab,0,3,12472.5
2023,12,9,ordbok engelsk norsk,ordbok engelsk norsk,default_tab,9,0,315.444444444444
2023,12,13,ovid,ovid,default_tab,0,1,20678339.9230769
2023,12,12,oxford english dictionary,oxford english dictionary,default_tab,0,3,402063.75
2023,12,11,paradigm lost: reinvigorating the study of organizational culture,paradigm lost reinvigorating the study of organizational culture,default_tab,0,3,1
2023,12,10,park life,park life,default_tab,0,0,670809.8
2023,12,12,pedagogiske profiler,pedagogiske profiler,default_tab,0,1,68.75
2023,12,10,pema tseden,pema tseden,default_tab,0,0,64.2
2023,12,15,peter englund,peter englund,default_tab,0,0,764
2023,12,12,phantom images,phantom images,default_tab,12,0,12345.0833333333
2023,12,12,portugisisk-norsk ordbok,portugisisknorsk ordbok,default_tab,12,0,12.25
2023,12,12,positivt skolemiljø,positivt skolemiljø,default_tab,0,0,27
2023,12,116,pressreader,pressreader,default_tab,55,15,45.1751183970856
2023,12,17,principles of financial regulation,principles of financial regulation,default_tab,0,0,9948.52941176471
2023,12,13,propaganda,propaganda,default_tab,0,0,56214.0769230769
2023,12,15,psycinfo,psycinfo,default_tab,0,4,318850.6
2023,12,341,pubmed,pubmed,default_tab,137,79,26476974.1699865
2023,12,16,punishing children fornes,punishing children fornes,default_tab,16,0,0
2023,12,11,readings in ancient greek philosophy,readings in ancient greek philosophy,default_tab,0,0,3
2023,12,18,regression discontinuity,regression discontinuity,default_tab,9,8,8329.83333333333
2023,12,10,research in medical and biological sciences,research in medical and biological sciences,default_tab,0,2,5020446.8
2023,12,11,rettstat og menneskerettigheter,rettstat og menneskerettigheter,default_tab,11,0,4.81818181818182
2023,12,9,richard bernheimer  wild men in the middle ages,richard bernheimer wild men in the middle ages,default_tab,0,0,13
2023,12,21,role of lipids in the interaction of antimicrobial peptides with membranes,role of lipids in the interaction of antimicrobial peptides with membranes,default_tab,21,5,807.190476190476
2023,12,9,samfunnskontakt,samfunnskontakt,default_tab,9,0,135.111111111111
2023,12,70,scandinavian maritime law : the norwegian perspective,scandinavian maritime law the norwegian perspective,default_tab,52,0,4
2023,12,89,scopus,scopus,default_tab,10,10,59988427.8879747
2023,12,11,shakespeare,shakespeare,default_tab,0,0,144233.363636364
2023,12,21,sinor inner asia,sinor inner asia,default_tab,0,0,75.2380952380952
2023,12,25,sivilprosess,sivilprosess,default_tab,10,8,535.483333333333
2023,12,42,slaveri,slaveri,default_tab,18,7,1103.97222222222
2023,12,33,slavery,slavery,default_tab,21,3,142825.154761905
2023,12,18,sleepwalking land mia,sleepwalking land mia,default_tab,0,0,19.1111111111111
2023,12,10,sosial kompetanse og problematferd blant barn og unge,sosial kompetanse og problematferd blant barn og unge,default_tab,0,0,4
2023,12,14,spesialpedagogikk,spesialpedagogikk,default_tab,0,2,5912.42857142857
2023,12,11,sugar year book,sugar year book,default_tab,0,0,958.818181818182
2023,12,12,sverre fehns utstillingsarkitektur,sverre fehns utstillingsarkitektur,default_tab,0,0,1
2023,12,39,sykepleie,sykepleie,default_tab,24,0,9744.44583333334
2023,12,9,sylvie langlaude,sylvie langlaude,default_tab,0,0,20.3333333333333
2023,12,12,tekstanalyse for samfunnsvitere,tekstanalyse for samfunnsvitere,default_tab,0,1,4
2023,12,15,"the effect of duration on myopia perceptural learning  y. du, y. wang and l. wang",the effect of duration on myopia perceptural learning y du y wang and l wang,default_tab,15,0,0
2023,12,10,the effects of low socioeconomic status on decision-making processes,the effects of low socioeconomic status on decisionmaking processes,default_tab,10,1,105.2
2023,12,16,the loeb classical library,the loeb classical library,default_tab,0,0,2201.875
2023,12,9,the mutual alignment of action,the mutual alignment of action,default_tab,0,2,277.333333333333
2023,12,10,the second sex,the second sex,default_tab,0,0,110526.1
2023,12,9,thematic analysis,thematic analysis,default_tab,0,1,164091.777777778
2023,12,9,tiktok,tiktok,default_tab,0,2,7600.66666666667
2023,12,9,tradwife,tradwife,default_tab,9,0,7.22222222222222
2023,12,9,trond iversen,trond iversen,default_tab,9,0,558
2023,12,87,uhsutstyr,uhsutstyr,default_tab,29,14,31
2023,12,12,up to date,up to date,default_tab,0,4,2921452.41666667
2023,12,42,uptodate,uptodate,default_tab,10,15,2940.896875
2023,12,9,ursula le guin,ursula le guin,default_tab,0,0,872.555555555556
2023,12,10,value theory,value theory,default_tab,0,1,2
2023,12,9,vikings and bears,vikings and bears,default_tab,9,0,406.777777777778
2023,12,106,web of science,web of science,default_tab,21,21,53664716.3284314
2023,12,20,westlaw,westlaw,default_tab,9,1,1280.51515151515
2023,12,11,woodgate and west and wilkins and family-sentered  psycososial care,woodgate and west and wilkins and familysentered psycososial care,default_tab,0,0,0
2023,12,18,worldcat,worldcat,default_tab,18,0,1818.22222222222
2023,12,11,yoga and sexual health,yoga and sexual health,default_tab,0,0,363
2023,12,9,yoshimoto banana,yoshimoto banana,default_tab,9,0,166.444444444444
2023,12,12,økokritikk,økokritikk,default_tab,12,6,262.083333333333
2023,02,14,"""local content"" and ""low carbon technology""",local content and low carbon technology,default_tab,14,0,0
2023,02,11,"""marit grøtta""",marit grøtta,default_tab,0,1,82
2023,02,12,"""mega sports events""",mega sports events,default_tab,12,12,447.666666666667
2023,02,11,"""religious education"",vygotsky",religious educationvygotsky,default_tab,0,11,163.454545454545
2023,02,10,"((""pedagogisk forskningsinstitutt"" or pfi) and oslo) and (doktorgrad or doktoravh*)",pedagogisk forskningsinstitutt or pfi and oslo and doktorgrad or doktoravh,default_tab,10,10,384
2023,02,10,(tegning* or barnetegning*  or barnebild* or tegne* or bilde* or billed* or barnebilled*) and (utvikling* or læring* or dannelse* or kultivering* or inidvidu* or tilblivelse* or deltakelse*) and barn*,tegning or barnetegning or barnebild or tegne or bilde or billed or barnebilled and utvikling or læring or dannelse or kultivering or inidvidu or tilblivelse or deltakelse and barn,default_tab,10,9,391.8
2023,02,31,051848953,051848953,default_tab,0,14,0.967741935483871
2023,02,12,10.1097/j.jcrs.0000000000000822,101097jjcrs0000000000000822,default_tab,0,0,1
2023,02,10,302.231,302231,default_tab,10,5,710.5
2023,02,21,306.4846,3064846,default_tab,21,21,37
2023,02,27,65 jan m smits  the mind and method of the legal academic,65 jan m smits the mind and method of the legal academic,default_tab,13,0,2.5
2023,02,13,723.5,7235,default_tab,13,13,74
2023,02,10,839.821008,839821008,default_tab,0,0,372
2023,02,40,a longitudinal analysis of the impact of workplace empowerment on work satisfaction,a longitudinal analysis of the impact of workplace empowerment on work satisfaction,default_tab,30,38,28.9
2023,02,13,a mixed methods study examining the experiences of dysphagia for people with multiple sclerosis (ms),a mixed methods study examining the experiences of dysphagia for people with multiple sclerosis ms,default_tab,13,2,64
2023,02,58,a surgical orthotopic organoid transplantation approach in mice to visualize and study colorectal cancer progression,a surgical orthotopic organoid transplantation approach in mice to visualize and study colorectal cancer progression,default_tab,0,5,2.03448275862069
2023,02,11,"advisory commissions, academic expertise and democratic legitimacy: the case of norway",advisory commissions academic expertise and democratic legitimacy the case of norway,default_tab,11,4,1.63636363636364
2023,02,33,aftenposten,aftenposten,default_tab,14,11,1503.47368421053
2023,02,14,agnar lirhus,agnar lirhus,default_tab,14,0,7.5
2023,02,10,agora,agora,default_tab,0,2,29189.1
2023,02,11,als,als,default_tab,0,1,1054772.63636364
2023,02,10,american convention on human rights,american convention on human rights,default_tab,0,0,5483.3
2023,02,11,amtmannens døtre,amtmannens døtre,default_tab,0,4,45
2023,02,12,annee philologique,annee philologique,default_tab,0,7,3060.5
2023,02,19,art and technology book,art and technology book,default_tab,0,0,105820.473684211
